firm_id,name,name_ja,sector,size_class,employees,machi,x,y,founded,revenue_myen
4577,Kurenai Finance,紅金庫,finance_insurance,micro,4,hikari-02,-151.0,-408.3,2001,156.6
4578,IshiHoshi Academy,石学園,education,medium,14,hikari-02,1030.4,-34.1,2020,273.3
4579,Shimo Mining,下鉱業,mining,micro,2,hikari-02,110.7,617.6,1974,56.1
4580,Nishi Care,西福祉,healthcare_welfare,medium,11,hikari-02,155.7,535.5,1983,206.6
4581,Yū Finance,夕金庫,finance_insurance,micro,1,hikari-02,930.6,-390.9,1959,39.4
4582,Ko Mining,小鉱業,mining,micro,4,hikari-02,270.6,478.6,2032,138.7
4583,ShinSaka Finance,新金庫,finance_insurance,micro,1,hikari-02,200.0,-401.6,1994,33.4
4584,Ko Works,小製作所,manufacturing,micro,1,hikari-02,263.3,-222.7,1992,25.0
4585,Soto Finance,外金庫,finance_insurance,micro,1,hikari-02,289.4,93.9,1997,31.3
4586,IshiTake Works,石製作所,manufacturing,micro,1,hikari-02,120.0,-96.4,1981,17.2
4587,Shiro Finance,白金庫,finance_insurance,medium,10,hikari-02,411.8,233.6,2014,319.2
4588,Ao Works,青製作所,manufacturing,micro,1,hikari-02,986.8,326.6,2009,20.5
4589,Shin Civic,新市役所,public_admin,micro,2,hikari-02,694.9,-210.6,1952,33.3
4590,Kurenai Mining,紅鉱業,mining,micro,1,hikari-02,849.9,220.2,2027,25.8
4591,TeraKura Works,寺製作所,manufacturing,medium,13,hikari-02,386.1,235.5,1979,363.9
4592,Kurenai Consulting,紅事務所,professional,small,7,hikari-02,551.9,-367.1,2004,174.0
4593,KitaYoi Agri-forestry,北農林,agriculture_forestry,large,60,hikari-02,144.7,242.0,2008,1128.0
4594,ShioKami Mining,潮鉱業,mining,small,8,hikari-02,984.8,396.7,1992,261.8
4595,Asa Civic,朝市役所,public_admin,small,8,hikari-02,889.4,251.8,1955,162.5
4596,Asa Dining,朝食堂,accommodation_food,medium,41,hikari-02,280.5,251.6,1957,838.6
4597,Minami Care,南福祉,healthcare_welfare,micro,3,hikari-02,972.8,100.4,2014,47.6
4598,Kami Trading,上商店,wholesale_retail,medium,14,hikari-02,519.9,-299.4,1997,332.4
4599,Naka Academy,中学園,education,micro,1,hikari-02,549.6,-314.9,1974,19.2
4600,Midori Academy,緑学園,education,small,7,hikari-02,123.8,-511.4,1962,133.8
4601,Nishi Consulting,西事務所,professional,micro,3,hikari-02,394.5,-379.1,2016,81.1
4602,Yū Care,夕福祉,healthcare_welfare,large,58,hikari-02,951.6,-319.3,1999,949.7
4603,Midori Finance,緑金庫,finance_insurance,medium,35,hikari-02,307.9,183.9,1991,1262.9
4604,Midori Mining,緑鉱業,mining,small,5,hikari-02,839.5,-224.4,1984,166.6
4605,Ao Civic,青市役所,public_admin,medium,25,hikari-02,189.9,-137.8,1974,466.0
4606,Kami Consulting,上事務所,professional,micro,2,hikari-02,201.9,-268.4,1962,40.0
4607,Kurenai Consulting,紅事務所,professional,small,8,hikari-02,692.2,-77.6,2020,198.0
4608,Shimo Works,下製作所,manufacturing,micro,2,hikari-02,-22.6,106.9,1994,48.3
4609,Midori Mining,緑鉱業,mining,micro,1,hikari-02,272.3,-222.7,1995,29.7
4610,SunaHikari Academy,砂学園,education,micro,2,hikari-02,241.2,-495.9,1979,25.7
4611,KitaMinami Mining,北鉱業,mining,micro,2,hikari-02,1040.3,-111.8,2032,50.2
4612,SakuraSuna Works,桜製作所,manufacturing,micro,3,hikari-02,1016.3,382.2,1986,62.1
4613,Midori Academy,緑学園,education,micro,1,hikari-02,530.1,192.9,2026,13.0
4614,Nishi Mining,西鉱業,mining,micro,2,hikari-02,664.4,351.8,2010,44.4
4615,Haru Academy,春学園,education,micro,3,hikari-02,503.2,424.4,2014,59.2
4616,Ao Works,青製作所,manufacturing,small,9,hikari-02,907.2,-203.5,1982,231.5
4617,TeraKumo Mining,寺鉱業,mining,micro,1,hikari-02,1019.8,-6.1,1987,34.3
4618,Kurenai Mining,紅鉱業,mining,medium,11,hikari-02,825.3,-60.1,2000,256.8
4619,Asa Trading,朝商店,wholesale_retail,micro,1,hikari-02,593.1,338.7,2002,27.5
4620,Ō Academy,大学園,education,medium,15,hikari-02,1160.3,-268.2,1971,269.8
4621,Nishi Consulting,西事務所,professional,small,7,hikari-02,579.7,-458.1,1973,136.3
4622,Hon Trading,本商店,wholesale_retail,medium,48,hikari-02,379.1,-21.2,1965,1411.4
4623,Yū Works,夕製作所,manufacturing,micro,3,hikari-02,652.0,-18.0,1990,56.7
4624,Soto Logistics,外運輸,transport_postal,micro,3,hikari-02,702.7,156.9,1995,55.2
4625,Ko Consulting,小事務所,professional,small,5,hikari-02,6.6,-451.4,1984,114.1
4626,SuzuTen Systems,鈴電子,ict,micro,1,hikari-02,644.8,284.2,2008,28.3
4627,Ko Systems,小電子,ict,micro,3,hikari-02,958.0,-185.9,2000,99.0
4628,Asa Works,朝製作所,manufacturing,micro,4,hikari-02,678.7,-23.2,1976,113.2
4629,Soto Logistics,外運輸,transport_postal,micro,2,hikari-02,484.4,-484.2,2008,28.3
4630,Naka Mining,中鉱業,mining,micro,3,hikari-02,649.6,-174.8,2013,71.9
4631,Soto Systems,外電子,ict,micro,1,hikari-02,609.3,-183.9,2022,20.6
4632,Shin Logistics,新運輸,transport_postal,micro,2,hikari-02,303.9,-354.1,2003,35.5
4633,Asa Consulting,朝事務所,professional,micro,1,hikari-02,1034.6,-181.4,1997,23.4
4634,Shimo Systems,下電子,ict,medium,29,hikari-02,926.3,78.4,1996,853.5
4635,Ao Consulting,青事務所,professional,micro,1,hikari-02,455.6,-96.7,2003,19.0
4636,Ao Mining,青鉱業,mining,medium,15,hikari-02,894.4,232.6,1988,520.6
4637,Ko Works,小製作所,manufacturing,micro,1,hikari-02,160.0,77.7,2029,26.7
4638,Shin Logistics,新運輸,transport_postal,micro,1,hikari-02,854.5,-182.9,2017,16.0
4639,Naka Consulting,中事務所,professional,small,9,hikari-02,710.1,373.2,2016,225.2
4640,Haru Civic,春市役所,public_admin,micro,1,hikari-02,731.0,120.2,1998,17.6
4641,Hon Works,本製作所,manufacturing,medium,34,hikari-02,1053.9,23.8,1997,738.3
4642,Naka Logistics,中運輸,transport_postal,medium,14,hikari-02,241.1,70.7,1969,247.1
4643,Kami Academy,上学園,education,medium,20,hikari-02,208.0,-246.4,2019,316.8
4644,Nishi Civic,西市役所,public_admin,micro,1,hikari-02,567.2,114.7,1982,18.8
4645,Minami Civic,南市役所,public_admin,micro,3,hikari-02,934.0,114.8,2019,37.6
4646,Soto Civic,外市役所,public_admin,micro,1,hikari-02,155.2,-152.7,1995,16.8
4647,Hon Civic,本市役所,public_admin,small,8,hikari-02,861.8,-342.2,1956,139.1
4648,TeraHara Power,寺電力,utilities,medium,21,hikari-02,97.7,257.5,2008,1109.6
4649,TeraSakura Services,寺サービス,other_services,medium,28,hikari-02,223.6,-63.3,2006,452.6
4650,Nishi Dining,西食堂,accommodation_food,small,5,hikari-02,769.6,212.8,2006,70.0
4651,MinamiShima Consulting,南事務所,professional,micro,1,hikari-02,755.0,-135.1,1975,23.5
4652,Nishi Finance,西金庫,finance_insurance,micro,2,hikari-02,975.2,-34.9,1985,60.8
4653,Soto Consulting,外事務所,professional,micro,1,hikari-02,259.4,-535.9,1981,20.2
4654,Naka Consulting,中事務所,professional,medium,18,hikari-02,467.2,404.3,2011,383.8
4655,Asa Finance,朝金庫,finance_insurance,medium,11,hikari-02,620.0,395.3,2023,388.9
4656,Shin Dining,新食堂,accommodation_food,medium,21,hikari-02,1155.6,-180.3,2008,297.3
4657,Higashi Civic,東市役所,public_admin,micro,1,hikari-02,382.8,334.6,1986,15.3
4658,Minami Mining,南鉱業,mining,micro,2,hikari-02,139.0,94.5,2002,57.3
4659,Asa Logistics,朝運輸,transport_postal,medium,12,hikari-02,352.0,333.8,2008,185.8
4660,SuzuFuru Civic,鈴市役所,public_admin,medium,20,hikari-02,694.1,8.2,2013,243.6
4661,Ko Mining,小鉱業,mining,medium,11,hikari-02,437.7,111.8,1987,355.8
4662,Soto Academy,外学園,education,micro,1,hikari-02,426.5,-303.0,1997,16.9
4663,Nishi Academy,西学園,education,small,5,hikari-02,890.7,-74.1,1969,97.4
4664,Ko Finance,小金庫,finance_insurance,micro,1,hikari-02,510.1,110.4,1982,31.0
4665,MinamiNami Finance,南金庫,finance_insurance,micro,1,hikari-02,949.5,281.8,2005,27.2
4666,MiyaWa Finance,宮金庫,finance_insurance,small,8,hikari-02,111.4,-650.4,1995,304.2
4667,ShioHoshi Agri-forestry,潮農林,agriculture_forestry,small,9,hikari-02,1027.2,340.0,1998,153.2
4668,Kurenai Logistics,紅運輸,transport_postal,small,8,hikari-02,382.3,-129.8,1988,122.8
4669,TeraWa Academy,寺学園,education,micro,4,hikari-02,1025.1,368.9,1969,79.7
4670,Shin Systems,新電子,ict,small,8,hikari-02,372.3,-261.8,2024,243.9
4671,Minami Power,南電力,utilities,micro,2,hikari-02,121.0,-108.9,2004,65.6
4672,Higashi Mining,東鉱業,mining,micro,1,hikari-02,57.9,-151.0,1974,25.9
4673,Shiro Mining,白鉱業,mining,small,7,hikari-02,780.3,-250.6,1977,184.9
4674,ShiroFuru Consulting,白事務所,professional,micro,1,hikari-02,127.3,-364.0,1949,17.0
4675,Kami Power,上電力,utilities,small,6,hikari-02,814.5,-421.2,2032,308.9
4676,Soto Consulting,外事務所,professional,small,5,hikari-02,427.3,237.9,1981,107.0
4677,Kita Academy,北学園,education,micro,4,hikari-02,640.5,-393.3,2013,63.9
4678,Asa Care,朝福祉,healthcare_welfare,micro,1,hikari-02,780.6,-120.4,1979,15.1
4679,Kita Finance,北金庫,finance_insurance,micro,3,hikari-02,390.0,-34.8,2005,78.0
4680,AshiHoshi Care,葦福祉,healthcare_welfare,micro,2,hikari-02,346.9,-315.9,1963,25.6
4681,Naka Trading,中商店,wholesale_retail,micro,1,hikari-03,-837.5,1629.7,1982,30.6
4682,Soto Trading,外商店,wholesale_retail,micro,1,hikari-03,-1505.2,910.7,1965,26.2
4683,Midori Trading,緑商店,wholesale_retail,micro,1,hikari-03,-1192.1,1872.4,2022,27.7
4684,Higashi Trading,東商店,wholesale_retail,micro,2,hikari-03,-715.2,1546.3,2002,42.8
4685,Soto Trading,外商店,wholesale_retail,large,109,hikari-03,-567.0,1711.0,1981,2491.0
4686,TsukiShin Trading,月商店,wholesale_retail,micro,4,hikari-03,-250.4,1137.4,2028,114.8
4687,Kita Trading,北商店,wholesale_retail,micro,3,hikari-03,-1024.3,1953.1,1978,94.4
4688,Aki Trading,秋商店,wholesale_retail,small,5,hikari-03,-775.3,1154.9,2005,110.3
4689,ShinSuzu Trading,新商店,wholesale_retail,small,7,hikari-03,-902.0,1430.9,1986,168.9
4690,Shiro Trading,白商店,wholesale_retail,large,60,hikari-03,-506.3,1266.5,2032,1873.6
4691,Midori Trading,緑商店,wholesale_retail,micro,1,hikari-03,-1079.3,1091.1,1958,19.5
4692,Yū Trading,夕商店,wholesale_retail,medium,45,hikari-03,-707.7,1352.3,2028,1023.1
4693,Aki Trading,秋商店,wholesale_retail,small,5,hikari-03,-1153.5,1254.1,1935,133.9
4694,IkariMinato Trading,錨商店,wholesale_retail,small,5,hikari-03,-307.3,956.4,2010,121.3
4695,Soto Trading,外商店,wholesale_retail,micro,1,hikari-03,-1221.2,1805.0,1980,24.3
4696,Naka Trading,中商店,wholesale_retail,medium,27,hikari-03,-336.4,1222.0,1955,813.6
4697,Ao Trading,青商店,wholesale_retail,small,7,hikari-03,-1453.5,1227.2,1944,165.9
4698,Ō Trading,大商店,wholesale_retail,medium,16,hikari-03,-958.7,1677.7,1956,336.8
4699,Shiro Trading,白商店,wholesale_retail,micro,1,hikari-03,-591.2,1778.1,2002,31.3
4700,Asa Trading,朝商店,wholesale_retail,medium,29,hikari-03,-918.0,1519.1,2017,887.2
4701,Shin Trading,新商店,wholesale_retail,medium,28,hikari-03,-1099.1,1505.2,1999,626.4
4702,Ao Trading,青商店,wholesale_retail,large,88,hikari-03,-1626.9,1065.0,1972,1779.2
4703,Kami Trading,上商店,wholesale_retail,medium,24,hikari-03,-1125.7,1675.6,2007,675.6
4704,Ō Trading,大商店,wholesale_retail,micro,3,hikari-03,-251.9,952.0,2032,88.9
4705,HaraFuru Trading,原商店,wholesale_retail,medium,38,hikari-03,-228.4,1509.8,1980,881.2
4706,Soto Trading,外商店,wholesale_retail,small,7,hikari-03,-440.7,1346.8,1949,176.8
4707,Nishi Trading,西商店,wholesale_retail,micro,1,hikari-03,-484.9,1439.8,1973,19.1
4708,Yū Trading,夕商店,wholesale_retail,micro,1,hikari-03,-622.7,1889.1,2019,22.5
4709,Aki Trading,秋商店,wholesale_retail,micro,1,hikari-03,-1660.3,825.0,2003,23.6
4710,Hon Trading,本商店,wholesale_retail,medium,19,hikari-03,-1374.8,1287.1,1993,502.0
4711,Kurenai Trading,紅商店,wholesale_retail,medium,46,hikari-03,-1562.2,1063.3,1988,1364.9
4712,Asa Trading,朝商店,wholesale_retail,micro,3,hikari-03,-1272.3,919.1,1973,85.4
4713,Shimo Trading,下商店,wholesale_retail,micro,1,hikari-03,-217.4,1329.2,1998,18.7
4714,Naka Trading,中商店,wholesale_retail,micro,1,hikari-03,-678.0,1824.3,1996,29.6
4715,Nishi Trading,西商店,wholesale_retail,small,5,hikari-03,-737.3,1641.0,1996,137.1
4716,Ao Trading,青商店,wholesale_retail,micro,1,hikari-03,-1258.0,736.6,1967,22.5
4717,Ao Trading,青商店,wholesale_retail,micro,2,hikari-03,-179.5,1506.3,1979,54.0
4718,Asa Trading,朝商店,wholesale_retail,micro,3,hikari-03,-1106.6,1249.9,2010,56.0
4719,Shimo Trading,下商店,wholesale_retail,small,5,hikari-03,-394.2,1617.4,2027,121.5
4720,Nishi Trading,西商店,wholesale_retail,micro,1,hikari-03,-546.1,1368.9,2001,28.2
4721,Shin Trading,新商店,wholesale_retail,small,5,hikari-03,-1385.7,1045.9,1987,112.3
4722,Yū Trading,夕商店,wholesale_retail,micro,1,hikari-03,-1356.6,1509.1,2024,21.3
4723,Shin Trading,新商店,wholesale_retail,medium,13,hikari-03,-324.8,996.4,1999,262.2
4724,MatsuShio Trading,松商店,wholesale_retail,micro,1,hikari-03,-1212.7,1698.3,1958,20.8
4725,Midori Trading,緑商店,wholesale_retail,medium,21,hikari-03,-1138.3,2072.5,1988,428.6
4726,Higashi Trading,東商店,wholesale_retail,micro,1,hikari-03,-374.9,1477.0,1981,23.2
4727,Kami Trading,上商店,wholesale_retail,medium,10,hikari-03,-771.2,931.5,1963,271.6
4728,MiyaShiro Trading,宮商店,wholesale_retail,medium,13,hikari-03,-1397.8,1338.6,2000,272.4
4729,Hon Trading,本商店,wholesale_retail,micro,1,hikari-03,-1165.0,1891.1,1993,18.8
4730,Midori Trading,緑商店,wholesale_retail,medium,23,hikari-03,-1148.7,1471.1,1962,598.8
4731,MinamiTani Trading,南商店,wholesale_retail,micro,4,hikari-03,-1343.6,1016.0,1989,79.8
4732,Yū Trading,夕商店,wholesale_retail,micro,3,hikari-03,-877.4,2026.4,2005,71.7
4733,Shiro Trading,白商店,wholesale_retail,micro,2,hikari-03,-336.1,925.4,1965,39.1
4734,Higashi Trading,東商店,wholesale_retail,small,6,hikari-03,-1212.7,1473.5,1975,174.3
4735,SakaIkari Trading,坂商店,wholesale_retail,small,8,hikari-03,-1323.2,1240.1,1998,211.1
4736,IshiTen Trading,石商店,wholesale_retail,micro,3,hikari-03,-866.4,1124.5,1984,91.6
4737,TsukiHigashi Trading,月商店,wholesale_retail,micro,2,hikari-03,-1337.2,1223.2,1998,58.4
4738,Asa Trading,朝商店,wholesale_retail,micro,3,hikari-03,-750.6,2000.6,1960,75.8
4739,Kurenai Trading,紅商店,wholesale_retail,micro,1,hikari-03,-591.0,937.9,2014,25.1
4740,Haru Trading,春商店,wholesale_retail,large,101,hikari-03,-613.6,1025.6,1992,2834.0
4741,HaraSaka Trading,原商店,wholesale_retail,small,5,hikari-03,-969.4,854.4,2017,134.0
4742,Ko Trading,小商店,wholesale_retail,micro,2,hikari-03,-1654.5,793.1,1974,43.8
4743,Minami Trading,南商店,wholesale_retail,micro,1,hikari-03,-234.1,1016.9,2020,23.7
4744,Shiro Trading,白商店,wholesale_retail,medium,10,hikari-03,-1438.3,1116.0,2011,256.8
4745,Aki Trading,秋商店,wholesale_retail,small,6,hikari-03,-1168.7,1786.1,1985,146.1
4746,Shimo Trading,下商店,wholesale_retail,micro,1,hikari-03,-751.4,2019.1,1986,30.4
4747,Naka Trading,中商店,wholesale_retail,micro,3,hikari-03,-908.1,1210.8,2004,67.1
4748,Shin Trading,新商店,wholesale_retail,micro,4,hikari-03,-250.4,1137.4,1979,91.2
4749,NakaKumo Trading,中商店,wholesale_retail,micro,1,hikari-03,-1175.8,1650.2,1970,20.3
4750,Haru Trading,春商店,wholesale_retail,large,183,hikari-03,-716.1,1880.3,1985,5188.4
4751,Kita Trading,北商店,wholesale_retail,medium,10,hikari-03,-1252.9,1865.0,2002,276.3
4752,Ko Trading,小商店,wholesale_retail,micro,4,hikari-03,-548.6,1786.7,1996,113.0
4753,Aki Trading,秋商店,wholesale_retail,medium,18,hikari-03,-1069.6,1431.1,2006,509.5
4754,Soto Trading,外商店,wholesale_retail,micro,1,hikari-03,-437.1,1216.3,2015,19.1
4755,Ao Trading,青商店,wholesale_retail,small,7,hikari-03,-1235.6,925.5,1999,168.7
4756,AkebonoKumo Trading,曙商店,wholesale_retail,small,9,hikari-03,-1256.9,864.6,1977,250.5
4757,Asa Trading,朝商店,wholesale_retail,micro,2,hikari-03,-825.8,1586.5,2015,61.4
4758,Ao Trading,青商店,wholesale_retail,micro,2,hikari-03,-1361.3,1543.4,1989,48.8
4759,FuruKi Trading,古商店,wholesale_retail,small,8,hikari-03,-770.7,1075.4,2030,148.0
4760,NamiAme Trading,波商店,wholesale_retail,micro,1,hikari-03,-766.4,1045.3,1986,24.2
4761,IkariTake Trading,錨商店,wholesale_retail,medium,11,hikari-03,-1593.9,875.0,1971,242.2
4762,Midori Trading,緑商店,wholesale_retail,micro,2,hikari-03,-766.4,1913.2,1993,39.2
4763,Aki Trading,秋商店,wholesale_retail,micro,3,hikari-03,-963.1,1942.2,1974,80.2
4764,Haru Trading,春商店,wholesale_retail,micro,1,hikari-03,-1182.0,890.1,1995,20.3
4765,Hon Trading,本商店,wholesale_retail,small,5,hikari-03,-512.4,1599.1,2001,143.8
4766,Kita Trading,北商店,wholesale_retail,micro,1,hikari-03,-1148.6,2009.9,2002,27.9
4767,Nishi Trading,西商店,wholesale_retail,micro,1,hikari-03,-615.4,1977.4,2014,23.6
4768,Asa Trading,朝商店,wholesale_retail,micro,1,hikari-03,-645.4,1349.7,2003,24.9
4769,AoKi Trading,青商店,wholesale_retail,micro,1,hikari-03,-808.8,2012.4,1996,28.0
4770,Yū Trading,夕商店,wholesale_retail,medium,16,hikari-03,-361.3,956.2,1983,322.9
4771,Kita Trading,北商店,wholesale_retail,micro,2,hikari-03,-422.7,1117.9,1981,54.3
4772,Kami Trading,上商店,wholesale_retail,small,9,hikari-03,-1212.7,1473.5,2011,278.0
4773,Soto Trading,外商店,wholesale_retail,small,5,hikari-03,-737.4,1605.3,2017,91.5
4774,Haru Trading,春商店,wholesale_retail,micro,3,hikari-03,-1042.5,1280.8,1980,64.0
4775,AshiYoi Trading,葦商店,wholesale_retail,small,8,hikari-03,-1617.3,1026.7,1979,230.5
4776,Ko Trading,小商店,wholesale_retail,micro,1,hikari-03,-828.4,934.4,1959,31.1
4777,Ko Trading,小商店,wholesale_retail,medium,14,hikari-03,-589.2,1935.9,1976,284.2
4778,TaniShima Trading,谷商店,wholesale_retail,micro,1,hikari-03,-1045.1,1039.3,2002,22.0
4779,Shimo Trading,下商店,wholesale_retail,micro,2,hikari-03,-1485.3,1130.5,1964,56.4
4780,Haru Trading,春商店,wholesale_retail,medium,13,hikari-03,-300.4,1029.5,1980,243.6
4781,Soto Trading,外商店,wholesale_retail,micro,3,hikari-03,-999.2,1415.0,1977,83.8
4782,Higashi Trading,東商店,wholesale_retail,micro,1,hikari-03,-937.8,1683.4,2002,24.2
4783,Aki Trading,秋商店,wholesale_retail,micro,3,hikari-03,-1244.4,1573.5,1963,85.7
4784,Aki Trading,秋商店,wholesale_retail,medium,49,hikari-03,-803.5,1906.4,2014,1009.8
4785,Nishi Trading,西商店,wholesale_retail,micro,1,hikari-03,-1163.5,913.8,1985,30.0
4786,Minami Trading,南商店,wholesale_retail,medium,21,hikari-03,-454.5,1357.3,2001,585.8
4787,Hon Trading,本商店,wholesale_retail,medium,27,hikari-03,-1456.3,865.7,2031,698.8
4788,Aki Trading,秋商店,wholesale_retail,medium,11,hikari-03,-979.8,1839.0,1988,313.7
4789,Kita Trading,北商店,wholesale_retail,micro,4,hikari-03,-889.2,1632.9,2010,92.6
4790,Hon Trading,本商店,wholesale_retail,micro,1,hikari-03,-564.5,1080.7,1986,20.1
4791,TakaKami Trading,高商店,wholesale_retail,micro,1,hikari-03,-382.6,1295.0,2005,26.6
4792,Nishi Trading,西商店,wholesale_retail,medium,42,hikari-03,-938.3,1784.2,1980,873.0
4793,Kurenai Trading,紅商店,wholesale_retail,micro,4,hikari-03,-476.0,1327.6,1994,93.7
4794,Minami Trading,南商店,wholesale_retail,small,7,hikari-03,-396.6,1294.5,1989,136.0
4795,Ō Trading,大商店,wholesale_retail,medium,42,hikari-03,-437.5,945.4,2004,1004.9
4796,Yū Trading,夕商店,wholesale_retail,medium,24,hikari-03,-750.1,1115.5,1980,671.4
4797,Haru Trading,春商店,wholesale_retail,medium,17,hikari-03,-1243.0,1257.1,1951,404.5
4798,Ō Trading,大商店,wholesale_retail,micro,1,hikari-03,-1148.9,1619.2,2013,22.1
4799,Haru Trading,春商店,wholesale_retail,medium,19,hikari-03,-743.4,1210.0,1947,393.0
4800,SakuraKi Trading,桜商店,wholesale_retail,micro,1,hikari-03,-652.3,1432.8,1972,31.0
